"","status","family","pval","qval","genes","num_cells_expressed"
"Rnf31","OK","negbinomial.size",0.208430534830497,0.468929788033512,"Rnf31",46
"Rnf32","OK","negbinomial.size",0.00322355045634351,0.0202839597905688,"Rnf32",24
"Rnf34","OK","negbinomial.size",9.25077013996088e-06,0.00011833522312795,"Rnf34",126
"Rnf38","OK","negbinomial.size",0.0268187897529274,0.111860995681127,"Rnf38",149
"Rnf4","OK","negbinomial.size",0.207599052327508,0.467757774971291,"Rnf4",210
"Rnf40","OK","negbinomial.size",0.806393299905144,0.957017820494122,"Rnf40",99
"Rnf41","OK","negbinomial.size",0.889047010023559,0.982889278003195,"Rnf41",66
"Rnf43","OK","negbinomial.size",0.694786234063432,0.900911882111735,"Rnf43",10
"Rnf44","OK","negbinomial.size",0.453076872685432,0.73964422242895,"Rnf44",157
"Rnf5","OK","negbinomial.size",0.92434569600002,0.995474630154638,"Rnf5",145
"Rnf6","OK","negbinomial.size",0.92289725164477,0.994892814664473,"Rnf6",77
"Rnf7","OK","negbinomial.size",0.432285439741827,0.721173964957638,"Rnf7",215
"Rnf8","OK","negbinomial.size",0.2696062835713,0.545825893318912,"Rnf8",110
"Rnft1","OK","negbinomial.size",0.385060440397172,0.676677600522958,"Rnft1",96
"Rnft2","OK","negbinomial.size",0.660785536539191,0.883074496685032,"Rnft2",17
"Rngtt","OK","negbinomial.size",0.52214031563803,0.791402735019705,"Rngtt",130
"Rnh1","OK","negbinomial.size",0.190457814853075,0.443481481928417,"Rnh1",188
"Rnls","OK","negbinomial.size",0.308290215665274,0.594288449650704,"Rnls",39
"Rnmt","OK","negbinomial.size",0.595602035581719,0.843950155014826,"Rnmt",175
"Rnmtl1","OK","negbinomial.size",0.268839300163913,0.544644934898583,"Rnmtl1",43
"Rnpc3","OK","negbinomial.size",0.769815163715943,0.9384190918338,"Rnpc3",107
"Rnpep","OK","negbinomial.size",0.218976127116071,0.483360016806862,"Rnpep",54
"Rnpepl1","OK","negbinomial.size",0.0706985257723952,0.228029238639551,"Rnpepl1",75
"Rnps1","OK","negbinomial.size",0.765219083738826,0.936445405451161,"Rnps1",209
"Robo1","OK","negbinomial.size",0.00281011510922059,0.018021227815917,"Robo1",157
"Robo2","OK","negbinomial.size",3.84234922840344e-15,1.67754739863266e-13,"Robo2",100
"Rock1","OK","negbinomial.size",0.272285339975301,0.548668619849896,"Rock1",199
"Rock2","OK","negbinomial.size",0.179276529638533,0.42642759221167,"Rock2",154
"Rogdi","OK","negbinomial.size",0.395876091843595,0.688157372578667,"Rogdi",123
"Romo1","OK","negbinomial.size",0.664369129216862,0.8852867419068,"Romo1",218
"Ropn1l","OK","negbinomial.size",0.994181019944223,0.999998135217801,"Ropn1l",16
"Ror1","OK","negbinomial.size",6.24755757197698e-14,2.41291886994624e-12,"Ror1",51
"Ror2","OK","negbinomial.size",0.394210658523773,0.686872395116087,"Ror2",27
"Rora","OK","negbinomial.size",0.0342130946774584,0.133896651790638,"Rora",51
"Rorc","OK","negbinomial.size",7.60916873673725e-11,2.08387461994736e-09,"Rorc",17
"Rp2h","OK","negbinomial.size",0.340430621440915,0.628399048462473,"Rp2h",57
"Rp9","OK","negbinomial.size",0.312725912738445,0.598530376190956,"Rp9",133
"Rpa1","OK","negbinomial.size",0.0319364461974328,0.127386354412137,"Rpa1",151
"Rpa2","OK","negbinomial.size",0.0107958492622356,0.0544081905520445,"Rpa2",135
"Rpa3","OK","negbinomial.size",0.698891854642664,0.902641677218017,"Rpa3",170
"Rpain","OK","negbinomial.size",0.0594763797205436,0.202169358429492,"Rpain",115
"Rpap1","OK","negbinomial.size",0.446968686206073,0.734562358631396,"Rpap1",109
"Rpap2","OK","negbinomial.size",0.150645244841722,0.381120134441055,"Rpap2",106
"Rpap3","OK","negbinomial.size",0.74509890265111,0.925051553350263,"Rpap3",136
"Rpe","OK","negbinomial.size",0.141058398852294,0.36490090856173,"Rpe",118
"Rpf1","OK","negbinomial.size",0.456587774798767,0.742494289652516,"Rpf1",114
"Rpf2","OK","negbinomial.size",0.39389572414619,0.686596770716272,"Rpf2",134
"Rpgr","OK","negbinomial.size",0.000698049344639695,0.00542677071155376,"Rpgr",98
"Rpgrip1","OK","negbinomial.size",0.00197614626560591,0.013407974380941,"Rpgrip1",212
"Rpgrip1l","OK","negbinomial.size",0.119649193539381,0.327942392467882,"Rpgrip1l",68
"Rph3al","OK","negbinomial.size",0.312612171884223,0.598530376190956,"Rph3al",51
"Rpia","OK","negbinomial.size",0.846810910995423,0.972279321343006,"Rpia",42
"Rpl10","OK","negbinomial.size",0.00707640937238711,0.0387418141468717,"Rpl10",196
"Rpl10a","OK","negbinomial.size",0.588786040282141,0.839749012445498,"Rpl10a",214
"Rpl11","OK","negbinomial.size",0.958513870981299,0.999998135217801,"Rpl11",224
"Rpl12","OK","negbinomial.size",0.939388517296217,0.999848404595011,"Rpl12",178
"Rpl13","OK","negbinomial.size",0.788299017168764,0.947755565447354,"Rpl13",228
"Rpl13a","OK","negbinomial.size",0.884843404680627,0.981852320529125,"Rpl13a",227
"Rpl14","OK","negbinomial.size",0.928330052436668,0.996554991141951,"Rpl14",228
"Rpl15","OK","negbinomial.size",0.982678561013669,0.999998135217801,"Rpl15",214
"Rpl17","OK","negbinomial.size",0.988666089450873,0.999998135217801,"Rpl17",221
"Rpl18","OK","negbinomial.size",0.890276059197138,0.983411504380734,"Rpl18",227
"Rpl18a","OK","negbinomial.size",0.958423175709567,0.999998135217801,"Rpl18a",230
"Rpl19","OK","negbinomial.size",0.875485999366828,0.979576772872819,"Rpl19",224
"Rpl21","OK","negbinomial.size",0.557461763379654,0.817402561295307,"Rpl21",138
"Rpl22","OK","negbinomial.size",0.505341477707273,0.779978030381528,"Rpl22",227
"Rpl22l1","OK","negbinomial.size",0.911957553104522,0.991220155989203,"Rpl22l1",225
"Rpl23","OK","negbinomial.size",0.897444537112828,0.985079857187974,"Rpl23",229
"Rpl23a","OK","negbinomial.size",0.942974165468481,0.999998135217801,"Rpl23a",227
"Rpl24","OK","negbinomial.size",0.92045205737991,0.994109561370975,"Rpl24",222
"Rpl26","OK","negbinomial.size",0.4428012004595,0.730595412304754,"Rpl26",225
"Rpl27","OK","negbinomial.size",0.752557117041855,0.928844951383218,"Rpl27",185
"Rpl27a","OK","negbinomial.size",0.575809714105168,0.830561055179229,"Rpl27a",207
"Rpl28","OK","negbinomial.size",0.81210437521716,0.959021728867775,"Rpl28",194
"Rpl29","OK","negbinomial.size",0.787960016068802,0.947691206071371,"Rpl29",96
"Rpl3","OK","negbinomial.size",0.441428442316928,0.729058762324422,"Rpl3",198
"Rpl30","OK","negbinomial.size",0.466868334285901,0.750961498957636,"Rpl30",224
"Rpl31","OK","negbinomial.size",0.809733548716722,0.958178002330232,"Rpl31",178
"Rpl32","OK","negbinomial.size",0.771180777088893,0.939418556805617,"Rpl32",229
"Rpl34","OK","negbinomial.size",0.924879414884443,0.995651466994148,"Rpl34",203
"Rpl35","OK","negbinomial.size",0.982579215207579,0.999998135217801,"Rpl35",225
"Rpl35a","OK","negbinomial.size",0.689958146495778,0.898788433400294,"Rpl35a",207
"Rpl36","OK","negbinomial.size",0.949822756223435,0.999998135217801,"Rpl36",228
"Rpl36a","OK","negbinomial.size",0.846524405856829,0.97222257174815,"Rpl36a",219
"Rpl36al","OK","negbinomial.size",0.720063732740883,0.913247866490647,"Rpl36al",224
"Rpl37","OK","negbinomial.size",0.991752907437621,0.999998135217801,"Rpl37",229
"Rpl37a","OK","negbinomial.size",0.920191284218651,0.994109561370975,"Rpl37a",220
"Rpl38","OK","negbinomial.size",0.999534386380531,0.999998135217801,"Rpl38",227
"Rpl39","OK","negbinomial.size",0.962116181360584,0.999998135217801,"Rpl39",229
"Rpl4","OK","negbinomial.size",0.93123870859389,0.997726188188528,"Rpl4",229
"Rpl41","OK","negbinomial.size",0.854122035881277,0.973466603064331,"Rpl41",230
"Rpl5","OK","negbinomial.size",0.169670003343343,0.411315588648188,"Rpl5",225
"Rpl6","OK","negbinomial.size",0.974099262096032,0.999998135217801,"Rpl6",225
"Rpl7","OK","negbinomial.size",0.87243616344804,0.979129420628677,"Rpl7",228
"Rpl7a","OK","negbinomial.size",0.310237973447238,0.596113215306593,"Rpl7a",223
"Rpl7l1","OK","negbinomial.size",0.729168552320932,0.916836078234347,"Rpl7l1",190
"Rpl8","OK","negbinomial.size",0.745107915088602,0.925051553350263,"Rpl8",229
"Rpl9","OK","negbinomial.size",0.629977550776506,0.864574467732626,"Rpl9",150
"Rplp0","OK","negbinomial.size",0.610452645465396,0.852567730396154,"Rplp0",228
"Rplp1","OK","negbinomial.size",0.514652748378152,0.786501663659699,"Rplp1",229
"Rplp2","OK","negbinomial.size",0.603056483002528,0.848035473941357,"Rplp2",228
"Rpn1","OK","negbinomial.size",0.679077087797618,0.89430370578812,"Rpn1",186
"Rpn2","OK","negbinomial.size",0.633090783781839,0.866705742396179,"Rpn2",200
"Rpp14","OK","negbinomial.size",0.697153886797183,0.901678985589296,"Rpp14",83
"Rpp21","OK","negbinomial.size",0.389824524534929,0.681768580645268,"Rpp21",161
"Rpp25","OK","negbinomial.size",0.621994356429057,0.859635491472824,"Rpp25",61
"Rpp25l","OK","negbinomial.size",0.942658927065204,0.999998135217801,"Rpp25l",106
"Rpp30","OK","negbinomial.size",0.503055555443771,0.778253876376613,"Rpp30",115
"Rpp38","OK","negbinomial.size",0.0616662484058743,0.207833072813853,"Rpp38",70
"Rpp40","OK","negbinomial.size",0.811378997621299,0.95884360417882,"Rpp40",64
"Rprd1a","OK","negbinomial.size",0.713494991595164,0.909030941924479,"Rprd1a",116
"Rprd1b","OK","negbinomial.size",0.00145531232107917,0.0102808010504883,"Rprd1b",135
"Rprd2","OK","negbinomial.size",0.731479789231441,0.918202686141118,"Rprd2",137
"Rprm","OK","negbinomial.size",0.527772669098041,0.794560302677585,"Rprm",20
"Rps10","OK","negbinomial.size",0.967711711502732,0.999998135217801,"Rps10",227
"Rps11","OK","negbinomial.size",0.945082190039397,0.999998135217801,"Rps11",230
"Rps12","OK","negbinomial.size",0.911688749157444,0.991144841875424,"Rps12",103
"Rps13","OK","negbinomial.size",0.989774186516494,0.999998135217801,"Rps13",185
"Rps14","OK","negbinomial.size",0.523130830904555,0.791726514996218,"Rps14",229
"Rps15","OK","negbinomial.size",0.95746562733541,0.999998135217801,"Rps15",227
"Rps15a","OK","negbinomial.size",0.971521432177583,0.999998135217801,"Rps15a",227
"Rps16","OK","negbinomial.size",0.999589327723635,0.999998135217801,"Rps16",226
"Rps17","OK","negbinomial.size",0.963549686849274,0.999998135217801,"Rps17",226
"Rps18","OK","negbinomial.size",0.960478468908435,0.999998135217801,"Rps18",229
"Rps19","OK","negbinomial.size",0.399244427148165,0.691518664242545,"Rps19",230
"Rps19bp1","OK","negbinomial.size",0.819345061758883,0.962197446076848,"Rps19bp1",102
"Rps2","OK","negbinomial.size",0.10693667953936,0.303726792913441,"Rps2",149
"Rps20","OK","negbinomial.size",0.885844614044466,0.981852320529125,"Rps20",228
"Rps21","OK","negbinomial.size",0.727007730994023,0.91638754592614,"Rps21",227
"Rps23","OK","negbinomial.size",0.977400490244578,0.999998135217801,"Rps23",223
"Rps24","OK","negbinomial.size",0.742583310244361,0.923842276509633,"Rps24",228
"Rps25","OK","negbinomial.size",0.46520615870752,0.74983068652028,"Rps25",230
"Rps26","OK","negbinomial.size",0.995823639656815,0.999998135217801,"Rps26",228
"Rps27","OK","negbinomial.size",0.918242233380832,0.993518803289847,"Rps27",223
"Rps27a","OK","negbinomial.size",0.808020516313025,0.957366167754497,"Rps27a",224
"Rps27l","OK","negbinomial.size",0.531426888665836,0.79691431212033,"Rps27l",220
"Rps27rt","OK","negbinomial.size",0.547099079535382,0.808205397413404,"Rps27rt",228
"Rps28","OK","negbinomial.size",0.982536100152348,0.999998135217801,"Rps28",229
"Rps29","OK","negbinomial.size",0.976948647529256,0.999998135217801,"Rps29",186
"Rps3","OK","negbinomial.size",0.987880048048634,0.999998135217801,"Rps3",229
"Rps3a1","OK","negbinomial.size",0.646899630696838,0.875268420154604,"Rps3a1",229
"Rps4l","OK","negbinomial.size",0.742907191649655,0.923842276509633,"Rps4l",161
"Rps4x","OK","negbinomial.size",0.743854176884488,0.924256839704896,"Rps4x",227
"Rps5","OK","negbinomial.size",0.900140598503518,0.986712793939377,"Rps5",227
"Rps6","OK","negbinomial.size",0.910815212101691,0.990885796006746,"Rps6",201
"Rps6ka1","OK","negbinomial.size",0.0273433667804034,0.113274345938816,"Rps6ka1",86
"Rps6ka2","OK","negbinomial.size",0.00670851314936246,0.0371205809004067,"Rps6ka2",148
"Rps6ka3","OK","negbinomial.size",0.684786642035304,0.896337066752706,"Rps6ka3",123
"Rps6ka4","OK","negbinomial.size",0.693997723836341,0.900761802264963,"Rps6ka4",18
"Rps6ka5","OK","negbinomial.size",0.370903476035015,0.663161804975977,"Rps6ka5",41
"Rps6ka6","OK","negbinomial.size",1.19672965953328e-08,2.39544724208903e-07,"Rps6ka6",63
"Rps6kb1","OK","negbinomial.size",0.0204232984576999,0.0906114677523134,"Rps6kb1",168
"Rps6kb2","OK","negbinomial.size",0.683217335043832,0.895550322716352,"Rps6kb2",72
"Rps6kc1","OK","negbinomial.size",0.723201409027018,0.914578146443393,"Rps6kc1",41
"Rps7","OK","negbinomial.size",0.979800348104332,0.999998135217801,"Rps7",227
"Rps8","OK","negbinomial.size",0.924748565419341,0.995651466994148,"Rps8",229
"Rps9","OK","negbinomial.size",0.946372917464574,0.999998135217801,"Rps9",229
"Rpsa","OK","negbinomial.size",0.412888334304184,0.702925180611107,"Rpsa",229
"Rptor","OK","negbinomial.size",0.700403123937211,0.902819741382589,"Rptor",71
"Rpusd1","OK","negbinomial.size",0.4940323487455,0.770427048321893,"Rpusd1",47
"Rpusd2","OK","negbinomial.size",0.803257432447268,0.955786714820735,"Rpusd2",23
"Rpusd3","OK","negbinomial.size",0.862663299427024,0.976259594995401,"Rpusd3",33
"Rpusd4","OK","negbinomial.size",0.299375397019263,0.583169764191943,"Rpusd4",67
"Rqcd1","OK","negbinomial.size",0.00216675279668887,0.0144650255956237,"Rqcd1",203
"Rraga","OK","negbinomial.size",0.685435621996661,0.896415605014553,"Rraga",103
"Rragb","OK","negbinomial.size",0.721223653710028,0.91399847066418,"Rragb",24
"Rragc","OK","negbinomial.size",0.643408505135237,0.873290435557514,"Rragc",60
"Rragd","OK","negbinomial.size",0.686858680381911,0.896614353656378,"Rragd",69
"Rras","OK","negbinomial.size",0.706827901113322,0.905846373181272,"Rras",20
"Rras2","OK","negbinomial.size",0.105299895308754,0.300322778336209,"Rras2",98
"Rrbp1","OK","negbinomial.size",0.529168804810762,0.795568820707385,"Rrbp1",184
"Rreb1","OK","negbinomial.size",0.00376866009199727,0.0231207084563945,"Rreb1",146
"Rrm1","OK","negbinomial.size",0.000510908899833658,0.00417669758683553,"Rrm1",190
"Rrm2","OK","negbinomial.size",9.7897079939867e-19,5.51242903399718e-17,"Rrm2",140
"Rrm2b","OK","negbinomial.size",0.370930337389053,0.663161804975977,"Rrm2b",42
"Rrn3","OK","negbinomial.size",0.000308097604290173,0.00267495800388005,"Rrn3",215
"Rrnad1","OK","negbinomial.size",0.614877628954734,0.855179527805234,"Rrnad1",187
"Rrp1","OK","negbinomial.size",0.36442279479945,0.655710717833861,"Rrp1",193
"Rrp12","OK","negbinomial.size",0.000990211865775851,0.00738369615259839,"Rrp12",70
"Rrp15","OK","negbinomial.size",0.469696931404555,0.752939739713302,"Rrp15",119
"Rrp1b","OK","negbinomial.size",0.926498821286373,0.99583666918474,"Rrp1b",140
"Rrp36","OK","negbinomial.size",0.516602951447199,0.788082740212527,"Rrp36",110
"Rrp7a","OK","negbinomial.size",0.630429787872335,0.864623518328759,"Rrp7a",103
"Rrp8","OK","negbinomial.size",0.057794475936926,0.198185382766067,"Rrp8",173
"Rrp9","OK","negbinomial.size",0.732696559913042,0.918202686141118,"Rrp9",73
"Rrs1","OK","negbinomial.size",0.302282560237676,0.586781164411104,"Rrs1",61
"Rsad1","OK","negbinomial.size",0.786264811207786,0.946786347062438,"Rsad1",13
"Rsbn1","OK","negbinomial.size",0.0281017853393827,0.115698166782523,"Rsbn1",62
"Rsbn1l","OK","negbinomial.size",0.426286324597956,0.715225593345219,"Rsbn1l",121
"Rsc1a1","OK","negbinomial.size",0.0418350757452549,0.15658713378735,"Rsc1a1",42
"Rsf1","OK","negbinomial.size",0.522867265901082,0.791616073252604,"Rsf1",199
"Rsg1","OK","negbinomial.size",0.975851494785656,0.999998135217801,"Rsg1",33
"Rsl1","OK","negbinomial.size",0.725496064505752,0.915987481226497,"Rsl1",26
"Rsl1d1","OK","negbinomial.size",0.953858315386008,0.999998135217801,"Rsl1d1",215
"Rsl24d1","OK","negbinomial.size",0.498941673860923,0.775099556866779,"Rsl24d1",195
"Rsph1","OK","negbinomial.size",0.211282238905783,0.47273175753628,"Rsph1",29
"Rsph3a","OK","negbinomial.size",0.833735293290683,0.969085587359191,"Rsph3a",106
"Rsph3b","OK","negbinomial.size",0.765144947672552,0.936445405451161,"Rsph3b",44
"Rsph9","OK","negbinomial.size",0.520670013753339,0.790683511748926,"Rsph9",29
"Rspo1","OK","negbinomial.size",0.0795883023742034,0.248689981559612,"Rspo1",43
"Rspo3","OK","negbinomial.size",0.179942731995453,0.427421628335345,"Rspo3",23
"Rspry1","OK","negbinomial.size",0.868603856099141,0.978651375969579,"Rspry1",100
"Rsrc1","OK","negbinomial.size",0.0147498538968192,0.0701626133743759,"Rsrc1",174
"Rsrc2","OK","negbinomial.size",0.448843309453609,0.736284233022486,"Rsrc2",224
"Rsrp1","OK","negbinomial.size",0.482106950222596,0.762386975089539,"Rsrp1",226
"Rsu1","OK","negbinomial.size",0.193243924435662,0.447719532676356,"Rsu1",159
"Rtca","OK","negbinomial.size",0.166732385316923,0.405801907305376,"Rtca",102
"Rtcb","OK","negbinomial.size",0.305874617767529,0.591523717038986,"Rtcb",179
"Rtel1","OK","negbinomial.size",0.807098640106596,0.957365526965059,"Rtel1",87
"Rtf1","OK","negbinomial.size",0.518855280724044,0.789320304598502,"Rtf1",167
"Rtfdc1","OK","negbinomial.size",0.0108473288578988,0.0546219443116088,"Rtfdc1",154
"Rtkn","OK","negbinomial.size",0.0696292109539917,0.225606881418553,"Rtkn",56
"Rtkn2","OK","negbinomial.size",0.00133654020395391,0.00958649372478849,"Rtkn2",29
"Rtl1","OK","negbinomial.size",0.819806191827917,0.962551360374783,"Rtl1",25
"Rtn1","OK","negbinomial.size",0.502801710076955,0.778127401548772,"Rtn1",17
"Rtn2","OK","negbinomial.size",0.734352710060664,0.918798687180044,"Rtn2",19
"Rtn3","OK","negbinomial.size",0.56675930216413,0.824660316319999,"Rtn3",152
"Rtn4","OK","negbinomial.size",0.194170525551808,0.448744693689928,"Rtn4",189
"Rtn4ip1","OK","negbinomial.size",0.189820074402747,0.442446321034617,"Rtn4ip1",37
"Rtn4rl1","OK","negbinomial.size",1.05320618875408e-31,1.20867948328445e-29,"Rtn4rl1",63
"Rttn","OK","negbinomial.size",0.995277622607795,0.999998135217801,"Rttn",75
"Rufy1","OK","negbinomial.size",0.171942296281313,0.414795729767732,"Rufy1",41
"Rufy2","OK","negbinomial.size",0.780558339282546,0.944810166000265,"Rufy2",139
"Rufy3","OK","negbinomial.size",0.439016330673475,0.727167942902456,"Rufy3",40
"Rundc1","OK","negbinomial.size",0.606532727433597,0.849436732759878,"Rundc1",27
"Rundc3b","OK","negbinomial.size",0.58212173777922,0.835333612892344,"Rundc3b",15
"Runx1","OK","negbinomial.size",3.05308179021324e-18,1.6497594426937e-16,"Runx1",52
"Runx1t1","OK","negbinomial.size",9.2807410660103e-25,7.40615429439895e-23,"Runx1t1",116
"Rusc1","OK","negbinomial.size",0.89505019206409,0.984259896847608,"Rusc1",17
"Rusc2","OK","negbinomial.size",0.982829059212474,0.999998135217801,"Rusc2",21
"Ruvbl1","OK","negbinomial.size",0.471833339092387,0.754810997860876,"Ruvbl1",165
"Ruvbl2","OK","negbinomial.size",0.338204252867737,0.626111729460167,"Ruvbl2",169
"Rwdd1","OK","negbinomial.size",0.754249284890681,0.9296004789744,"Rwdd1",154
"Rwdd2a","OK","negbinomial.size",0.798225380369064,0.953187576399487,"Rwdd2a",16
"Rwdd2b","OK","negbinomial.size",0.57625187556603,0.830999892361256,"Rwdd2b",27
"Rwdd3","OK","negbinomial.size",0.252419081197619,0.52504909307562,"Rwdd3",20
"Rwdd4a","OK","negbinomial.size",0.26781557135807,0.543478887649839,"Rwdd4a",117
"Rxfp2","OK","negbinomial.size",0.605826413550627,0.849157646072473,"Rxfp2",10
"Rxra","OK","negbinomial.size",0.351926700664325,0.640591653021921,"Rxra",62
"Rxrb","OK","negbinomial.size",0.351820398659906,0.640591653021921,"Rxrb",59
"Rybp","OK","negbinomial.size",0.447541310423505,0.735324896455309,"Rybp",106
"Ryk","OK","negbinomial.size",0.942399134340923,0.999998135217801,"Ryk",144
"Ryr1","OK","negbinomial.size",0.939863785029041,0.999998135217801,"Ryr1",16
"Ryr2","OK","negbinomial.size",8.66101638491234e-06,0.000111026858976802,"Ryr2",23
"Ryr3","OK","negbinomial.size",0.783831925689616,0.945557583798166,"Ryr3",12
"S100a1","OK","negbinomial.size",0.138823271574025,0.361690902155028,"S100a1",73
"S100a10","OK","negbinomial.size",0.229698776126906,0.498087142762141,"S100a10",184
"S100a11","OK","negbinomial.size",5.29079248447797e-06,7.05243909711941e-05,"S100a11",216
"S100a13","OK","negbinomial.size",0.686019277997789,0.896449728725779,"S100a13",24
"S100a16","OK","negbinomial.size",0.0167810095812733,0.0776242477751796,"S100a16",14
"S100a6","OK","negbinomial.size",0.543796087108938,0.806392179382563,"S100a6",37
"S100b","OK","negbinomial.size",0.00493397982986892,0.0287915045762327,"S100b",10
"S100pbp","OK","negbinomial.size",0.00505311712039851,0.0293870952223948,"S100pbp",114
"S1pr1","OK","negbinomial.size",4.55161651471056e-15,1.98003534304196e-13,"S1pr1",44
"S1pr2","OK","negbinomial.size",0.0530047984634178,0.185887026043127,"S1pr2",76
"S1pr3","OK","negbinomial.size",0.0308920027090963,0.123876416853448,"S1pr3",60
"Saal1","OK","negbinomial.size",0.560840098606685,0.819961561297083,"Saal1",110
"Sac3d1","OK","negbinomial.size",0.935792394749322,0.998768496650867,"Sac3d1",33
"Sacm1l","OK","negbinomial.size",0.659530436234987,0.882449673176948,"Sacm1l",98
"Sacs","OK","negbinomial.size",0.922560549955019,0.994796834627112,"Sacs",46
"Sae1","OK","negbinomial.size",0.137020287941136,0.358310431790514,"Sae1",184
"Safb","OK","negbinomial.size",0.10893718974726,0.307494292915081,"Safb",141
"Safb2","OK","negbinomial.size",0.0662679017092242,0.21817710808638,"Safb2",135
"Sall1","OK","negbinomial.size",4.39605860995147e-24,3.39567347755867e-22,"Sall1",16
"Sall2","OK","negbinomial.size",0.00071492590642334,0.00554010107549919,"Sall2",110
"Sall4","OK","negbinomial.size",2.36751043660197e-07,3.91875010454035e-06,"Sall4",29
"Samd1","OK","negbinomial.size",0.832776917884352,0.968719167922236,"Samd1",62
"Samd10","OK","negbinomial.size",0.367951316069179,0.659793654558572,"Samd10",18
"Samd11","OK","negbinomial.size",0.474674885187688,0.757357242216885,"Samd11",131
"Samd14","OK","negbinomial.size",0.251392033826257,0.52396435677153,"Samd14",24
"Samd4","OK","negbinomial.size",0.47486080517706,0.757357242216885,"Samd4",52
"Samd5","OK","negbinomial.size",0.642326853128409,0.872930129231635,"Samd5",14
"Samd8","OK","negbinomial.size",0.694549620918305,0.900911882111735,"Samd8",137
"Samd9l","OK","negbinomial.size",1.93826486632365e-07,3.25747442666666e-06,"Samd9l",24
"Samhd1","OK","negbinomial.size",0.763411691188692,0.935249174341576,"Samhd1",84
"Samm50","OK","negbinomial.size",0.466929618801744,0.750961498957636,"Samm50",99
"Sap130","OK","negbinomial.size",0.825838422456756,0.966056983846608,"Sap130",128
"Sap18","OK","negbinomial.size",0.00583819110436302,0.0332310830456185,"Sap18",158
"Sap25","OK","negbinomial.size",0.365031367564886,0.656413666491102,"Sap25",23
"Sap30","OK","negbinomial.size",0.809120418266055,0.957844684164059,"Sap30",36
"Sap30bp","OK","negbinomial.size",0.935950989921427,0.998768496650867,"Sap30bp",125
"Sap30l","OK","negbinomial.size",0.760093963272721,0.933121309447749,"Sap30l",48
"Sapcd2","OK","negbinomial.size",7.77131917454307e-06,0.000100261666009897,"Sapcd2",15
"Sar1a","OK","negbinomial.size",0.0996373516113759,0.290428177773846,"Sar1a",195
"Sar1b","OK","negbinomial.size",0.285626223908102,0.566954470710075,"Sar1b",162
"Saraf","OK","negbinomial.size",0.134891377334924,0.35435820730016,"Saraf",145
"Sardh","OK","negbinomial.size",0.299458735499915,0.583235455434616,"Sardh",32
"Sarnp","OK","negbinomial.size",0.686364227786919,0.896569860062335,"Sarnp",211
"Sars","OK","negbinomial.size",0.555377701860284,0.815211499562108,"Sars",196
"Sars2","OK","negbinomial.size",0.215424227555065,0.478648686061727,"Sars2",65
"Sart1","OK","negbinomial.size",0.530931725930589,0.796536066515028,"Sart1",105
"Sart3","OK","negbinomial.size",0.667108867138611,0.887073697751077,"Sart3",110
"Sash1","OK","negbinomial.size",0.452230609675717,0.739456485390737,"Sash1",42
"Sass6","OK","negbinomial.size",0.0131260773750974,0.0637587807434091,"Sass6",97
"Sat1","OK","negbinomial.size",9.83815567162245e-09,1.9890901987089e-07,"Sat1",145
"Sat2","OK","negbinomial.size",2.78309638648325e-08,5.27300494608854e-07,"Sat2",110
"Satb1","OK","negbinomial.size",0.00968238383584729,0.0502466516890439,"Satb1",82
"Satb2","OK","negbinomial.size",1.12034599942587e-06,1.67495896936497e-05,"Satb2",14
"Sav1","OK","negbinomial.size",0.759723263984459,0.933007065940964,"Sav1",60
"Saysd1","OK","negbinomial.size",0.814128003774123,0.959989421904312,"Saysd1",90
"Sbds","OK","negbinomial.size",0.00227138829621751,0.0150800159611135,"Sbds",172
"Sbf1","OK","negbinomial.size",0.877034244414033,0.980176464959107,"Sbf1",96
"Sbf2","OK","negbinomial.size",0.186723043828551,0.437829922906749,"Sbf2",154
"Sbk1","OK","negbinomial.size",0.214821553443753,0.477614893657074,"Sbk1",181
"Sbno1","OK","negbinomial.size",0.800466940536637,0.954753199403974,"Sbno1",208
"Sbno2","OK","negbinomial.size",0.344262084418326,0.632884105597942,"Sbno2",24
"Sbsn","OK","negbinomial.size",0.150957265095906,0.381669123878654,"Sbsn",49
"Sc5d","OK","negbinomial.size",0.000156065123422714,0.00147381249000291,"Sc5d",169
"Scaf1","OK","negbinomial.size",0.946027774582465,0.999998135217801,"Scaf1",112
"Scaf11","OK","negbinomial.size",0.168113031766101,0.408419764673694,"Scaf11",208
"Scaf4","OK","negbinomial.size",0.693631082940212,0.900576936691042,"Scaf4",83
"Scaf8","OK","negbinomial.size",0.686591741488422,0.896569860062335,"Scaf8",132
"Scai","OK","negbinomial.size",0.0356893433322564,0.13859380829961,"Scai",132
"Scamp1","OK","negbinomial.size",0.497981991853931,0.774153999542385,"Scamp1",75
"Scamp2","OK","negbinomial.size",0.0101634803468439,0.0520927002039423,"Scamp2",147
"Scamp3","OK","negbinomial.size",0.424837213339726,0.7135268263453,"Scamp3",144
"Scamp4","OK","negbinomial.size",0.0546275595267451,0.189700891151953,"Scamp4",147
"Scamp5","OK","negbinomial.size",0.828595203434421,0.967212615202158,"Scamp5",19
"Scand1","OK","negbinomial.size",0.958795829129843,0.999998135217801,"Scand1",43
"Scap","OK","negbinomial.size",0.00015623243012163,0.00147423710490653,"Scap",126
