"","x"
"E13.5_XY_20140528_C88_140729_7","C2"
"E13.5_XY_20140528_C89_140729_6","C2"
"E13.5_XY_20140528_C90_140729_6","C3"
"E13.5_XY_20140528_C91_140729_8","C6"
"E13.5_XY_20140528_C92_140729_8","C2"
"E13.5_XY_20140528_C93_140729_7","C2"
"E13.5_XY_20140528_C96_140729_8","C6"
"E16.5_XY_20150202_C27_150331_8","C2"
"E16.5_XY_20150202_C46_150331_6","C6"
"E16.5_XY_20150202_C48_150331_7","C3"
"E16.5_XY_20150202_C49_150331_1","C3"
"E16.5_XY_20150202_C50_150331_1","C6"
"E16.5_XY_20150202_C51_150331_1","C6"
"E16.5_XY_20150202_C52_150331_2","C6"
"E16.5_XY_20150202_C55_150331_2","C6"
"E16.5_XY_20150202_C56_150331_2","C6"
"E16.5_XY_20150202_C57_150331_3","C5"
"E16.5_XY_20150202_C58_150331_4","C3"
"E16.5_XY_20150202_C60_150331_4","C3"
"E16.5_XY_20150202_C61_150331_4","C6"
"E16.5_XY_20150202_C63_150331_4","C3"
"E16.5_XY_20150202_C64_150331_4","C6"
"E16.5_XY_20150202_C66_150331_6","C3"
"E16.5_XY_20150202_C67_150331_6","C6"
"E16.5_XY_20150202_C68_150331_6","C6"
"E16.5_XY_20150202_C69_150331_6","C3"
"E16.5_XY_20150202_C75_150331_8","C6"
"E16.5_XY_20150202_C76_150331_1","C3"
"E16.5_XY_20150202_C77_150331_1","C6"
"E16.5_XY_20150202_C78_150331_1","C6"
"E16.5_XY_20150202_C81_150331_2","C6"
"E16.5_XY_20150202_C82_150331_3","C3"
"E16.5_XY_20150202_C83_150331_3","C6"
"E16.5_XY_20150202_C85_150331_3","C6"
"E16.5_XY_20150202_C89_150331_5","C3"
"E16.5_XY_20150202_C90_150331_5","C3"
"E16.5_XY_20150202_C91_150331_5","C6"
"E16.5_XY_20150202_C92_150331_5","C6"
"E16.5_XY_20150202_C93_150331_5","C3"
"E16.5_XY_20150202_C96_150331_7","C3"
"E16.5_XY_20150223_C04_150331_2","C3"
"E16.5_XY_20150223_C06_150331_2","C3"
"E16.5_XY_20150223_C07_150331_1","C6"
"E16.5_XY_20150223_C08_150331_1","C6"
"E16.5_XY_20150223_C10_150331_5","C3"
"E16.5_XY_20150223_C15_150331_5","C6"
"E16.5_XY_20150223_C16_150331_5","C3"
"E16.5_XY_20150223_C21_150331_3","C3"
"E16.5_XY_20150223_C22_150331_7","C6"
"E16.5_XY_20150223_C26_150331_7","C3"
"E16.5_XY_20150223_C28_150331_5","C6"
"E16.5_XY_20150223_C29_150331_1","C3"
"E16.5_XY_20150223_C30_150331_1","C5"
"E16.5_XY_20150223_C31_150331_2","C6"
"E16.5_XY_20150223_C33_150331_2","C3"
"E16.5_XY_20150223_C36_150331_3","C3"
"E16.5_XY_20150223_C37_150331_4","C3"
"E16.5_XY_20150223_C38_150331_4","C3"
"E16.5_XY_20150223_C39_150331_4","C1"
"E16.5_XY_20150223_C41_150331_4","C3"
"E16.5_XY_20150223_C43_150331_6","C6"
"E16.5_XY_20150223_C45_150331_6","C3"
"E16.5_XY_20150223_C46_150331_6","C6"
"E16.5_XY_20150223_C48_150331_7","C3"
"E16.5_XY_20150223_C53_150331_3","C6"
"E16.5_XY_20150223_C54_150331_3","C6"
"E16.5_XY_20150223_C60_150331_5","C3"
"E16.5_XY_20150223_C69_150331_3","C6"
"E16.5_XY_20150223_C71_150331_7","C6"
"E16.5_XY_20150223_C74_150331_8","C6"
"E16.5_XY_20150223_C75_150331_7","C6"
"E16.5_XY_20150223_C79_150331_8","C3"
"E16.5_XY_20150223_C84_150331_4","C3"
"E16.5_XY_20150223_C88_150331_6","C6"
"E16.5_XY_20150223_C94_150331_7","C3"
